,id,forward,incline,layer,side,street_name,surface,width,length,v_coordinates,u_coordinates,adjacent_parks
1476,34449,0.0,-40,0,S,NE 72ND ST,concrete,1.8288,84.9538244229086,"[-122.31755303481057, 47.68080765129966]","[-122.31868479739812, 47.68081763279897]",[]
1477,34450,1.0,-43,0,N,N 59TH ST,concrete,1.8288,97.2297066768811,"[-122.35133808504358, 47.67179493447634]","[-122.35004290754487, 47.67179050408876]",[]
1478,34461,0.0,12,0,S,NE 65TH ST,concrete,1.2191999999999998,19.896406643348264,"[-122.32189268243778, 47.67579208957511]","[-122.3221577110028, 47.67579480314443]",[]
1479,34463,0.0,-15,0,SE,WOODLAWN AVE N,concrete,1.8288,92.41166810915415,"[-122.33222139461954, 47.67515497227359]","[-122.33299430163547, 47.674507797764186]",[]
1480,34466,0.0,39,0,S,NE 64TH ST,concrete,1.8288,189.43205741993168,"[-122.32556131580638, 47.67508152024581]","[-122.32808454934035, 47.67510946199696]",[]
1481,34483,1.0,-107,0,N,N 65TH ST,concrete,1.524,60.411944493315225,"[-122.35421355728006, 47.67609783308584]","[-122.35420182332298, 47.67609955619682]",[]
1482,34497,0.0,-90,0,E,5TH AVE NE,concrete,1.8288,68.59175510310176,"[-122.32282884597234, 47.685992793069516]","[-122.32282055809844, 47.68537567121578]",[]
1483,34498,0.0,-14,0,S,NE 70TH ST,concrete,1.8288,71.04742476510481,"[-122.32372433208975, 47.67912358591339]","[-122.32464227555215, 47.67896761915758]",[]
1484,34507,1.0,63,0,N,N 55TH ST,concrete,1.8288,107.44415486355318,"[-122.33791241677794, 47.66874327336753]","[-122.33648124192966, 47.66874247704852]",[]
1485,34576,0.0,-9,0,E,8TH AVE NE,concrete,1.2191999999999998,20.213623813334678,"[-122.31994499901687, 47.67411314400875]","[-122.31994583436278, 47.67393127457265]",[]
1486,34586,1.0,0,0,W,PHINNEY AVE N,concrete,1.8288,7.59265981172078,"[-122.35466660455147, 47.677549135717676]","[-122.35466660473138, 47.67754913584542]",[]
1487,34587,1.0,-15,0,W,PHINNEY AVE N,concrete,1.8288,168.48075806807765,"[-122.35449355161897, 47.676066431145635]","[-122.35450112418955, 47.67733757216676]",[]
1488,34602,0.0,-19,0,S,NE 55TH ST,concrete,1.8288,189.85570095467557,"[-122.32565683245294, 47.66857234233412]","[-122.32818558695519, 47.66859076959415]",[]
1489,34694,0.0,71,0,E,LINDEN AVE N,concrete,1.8288,66.82389759899691,"[-122.34841069862058, 47.6723850062159]","[-122.34841533354091, 47.67178377041422]",[]
1490,34743,1.0,0,0,SW,KEYSTONE PL N,concrete,1.8288,72.24305552145621,"[-122.33167195428955, 47.66653777936366]","[-122.33206228934897, 47.66713190089224]",[]
1491,34768,0.0,0,0,E,PHINNEY AVE N,concrete,2.413,6.237462950802322,"[-122.35424944522319, 47.67120712617194]","[-122.35424972493269, 47.67115100525837]",['WOODLAND PARK ZOO']
1492,34769,0.0,-2,0,E,PHINNEY AVE N,concrete,2.413,53.821021659389935,"[-122.35424703165101, 47.671691375102284]","[-122.35424944522319, 47.67120712617194]",['WOODLAND PARK ZOO']
1493,34788,0.0,21,0,S,NE 61ST ST,concrete,1.8288,189.4850855933901,"[-122.3255970103254, 47.67277911580343]","[-122.32812084160247, 47.6728069651735]",[]
1494,34807,1.0,95,0,N,N 57TH ST,concrete,1.8288,49.54797973372387,"[-122.33977320993861, 47.670258920616895]","[-122.33911324538211, 47.67025385545984]",[]
1495,34808,0.0,-31,0,S,N 52ND ST,concrete,1.8288,103.91466255810579,"[-122.33857458529212, 47.66644036182481]","[-122.33886976770152, 47.6664354242915]",[]
1496,34815,0.0,-40,0,E,SUNNYSIDE AVE N,concrete,1.8288,187.17255203587843,"[-122.32930590471868, 47.68679678193593]","[-122.32928444560784, 47.6851127776425]",[]
1497,34826,1.0,20,0,N,N 54TH ST,concrete,1.8288,107.9655052742261,"[-122.33993445398644, 47.6678195030321]","[-122.3394517606113, 47.66781813079249]",[]
1498,34855,1.0,-1,0,W,WALLINGFORD AVE N,concrete,1.8288,70.05161353912231,"[-122.33646899257255, 47.667999755863974]","[-122.3364629683569, 47.66863002758492]",[]
1499,34946,1.0,-126,0,N,N 63RD ST,concrete,1.8288,97.20543126649973,"[-122.35277843690245, 47.67465257195258]","[-122.35148352004205, 47.67464716686102]",[]
1500,34952,0.0,6,0,E,PHINNEY AVE N,concrete,1.8288,65.94351259790044,"[-122.35422231330993, 47.674516426732865]","[-122.3542289642335, 47.67392312090693]",[]
1501,34957,0.0,31,0,E,1ST AVE NE,concrete,1.8288,72.85707833480282,"[-122.32809657132736, 47.67434238692638]","[-122.32810707177578, 47.673686899603965]",[]
1502,34988,1.0,-20,0,N,NE 62ND ST,concrete,1.8288,189.47918079251593,"[-122.32810707177578, 47.673686899603965]","[-122.32558327673277, 47.67365905062906]",[]
1503,34994,0.0,1,0,S,NE 68TH ST,concrete,1.8288,63.97122075458779,"[-122.32253392952849, 47.67778108685738]","[-122.32335325204198, 47.677622636010845]",[]
1504,34995,0.0,1,0,S,NE 68TH ST,concrete,1.8288,8.297146013716153,"[-122.32242766203152, 47.677801637696334]","[-122.32253392952849, 47.67778108685738]",[]
1505,35022,0.0,-39,0,S,N 51ST ST,concrete,1.8288,188.23559805367748,"[-122.3310862728354, 47.66569639768216]","[-122.33359330845224, 47.665714898135015]",[]
1506,35046,1.0,0,0,N,NE 79TH ST,concrete,1.8288,188.67378778012716,"[-122.32015860095322, 47.686091294793236]","[-122.31764467779693, 47.68607826422353]",[]
1507,35085,0.0,-27,0,S,N 63RD ST,concrete,1.8288,189.5289840605113,"[-122.32826302956391, 47.674344184025735]","[-122.33078753496409, 47.67437148357942]",[]
1508,35111,1.0,-60,0,W,AURORA AVE N,concrete,1.8288,66.92138641843091,"[-122.34742250617401, 47.671779609305744]","[-122.34741896967387, 47.67238172561574]",[]
1509,35128,1.0,-4,0,N,NE 68TH ST,concrete,1.778,66.5151213883816,"[-122.32241312553812, 47.677921321005954]","[-122.32156074048322, 47.67808494542391]",[]
1510,35163,1.0,0,0,W,EAST GREEN LAKE DR N,asphalt,2.286,6.573368473118726,"[-122.32591830210409, 47.680210513487815]","[-122.3259354970747, 47.68026850559424]",['GREEN LAKE PARK']
1511,35164,1.0,7,0,W,EAST GREEN LAKE DR N,asphalt,2.286,37.67867806244965,"[-122.3258419145352, 47.679875654478394]","[-122.32588164160293, 47.680086871106866]",['GREEN LAKE PARK']
1512,35165,1.0,0,0,W,EAST GREEN LAKE DR N,asphalt,2.286,6.219137457825263,"[-122.32583147386667, 47.679820144369266]","[-122.3258419145352, 47.679875654478394]",['GREEN LAKE PARK']
1513,35166,1.0,-144,0,N,N 64TH ST,concrete,1.8288,97.24258008984093,"[-122.35131003462641, 47.67538667144485]","[-122.35001460408952, 47.67538135246779]",[]
1514,35212,0.0,102,0,S,NE 57TH ST,concrete,1.8288,188.79205006453418,"[-122.32291738062602, 47.67002257074175]","[-122.32543204488812, 47.67004039369382]",[]
1515,35285,1.0,-58,0,N,NE 63RD ST,concrete,1.8288,28.48476557413817,"[-122.32332762862485, 47.6744098426533]","[-122.32294819310789, 47.67440677280192]",[]
1516,35294,0.0,68,0,S,N 63RD ST,concrete,1.8288,97.20474724463523,"[-122.34856188735456, 47.67452413233327]","[-122.34985680356257, 47.674528031074566]",[]
1517,35304,0.0,-11,0,NE,OSWEGO PL NE,concrete,1.8288,165.5432649472579,"[-122.32358363221933, 47.679183702029135]","[-122.32241312553812, 47.677921321005954]",[]
1518,35359,0.0,-60,0,S,N 61ST ST,concrete,1.8288,186.83911428231272,"[-122.33097777042467, 47.67283809705212]","[-122.33346636623521, 47.67286542065495]",[]
1519,35407,1.0,33,0,W,ROOSEVELT WAY NE,concrete,1.2191999999999998,66.6840482810698,"[-122.3175158624952, 47.67879864423185]","[-122.3175240947726, 47.67939860169459]",[]
1520,35414,0.0,0,0,S,N 55TH ST,concrete,1.8288,3.026301510025631,"[-122.33483245441938, 47.668631916544165]","[-122.33487276447482, 47.66863208009044]",[]
1521,35415,0.0,-72,0,S,N 55TH ST,concrete,1.8288,81.92389624134152,"[-122.333741235872, 47.66862748386246]","[-122.33483245441938, 47.668631916544165]",[]
1522,35437,0.0,-1,0,E,1ST AVE NE,concrete,1.8288,65.32982803515316,"[-122.3281757391228, 47.66929097799248]","[-122.32818499042747, 47.66870321083302]",[]
1523,35439,1.0,0,0,SW,EAST GREEN LAKE DR N,N/A,2.5907999999999998,7.155921743734934,"[-122.33622751040181, 47.68530832739157]","[-122.33630687812916, 47.68534400807706]",['GREEN LAKE PARK']
1524,35440,1.0,-4,0,SW,EAST GREEN LAKE DR N,N/A,2.5907999999999998,38.56699461040631,"[-122.33586281536799, 47.68506681030892]","[-122.33601551190574, 47.68519085915008]",['GREEN LAKE PARK']
1525,35441,1.0,0,0,SW,EAST GREEN LAKE DR N,N/A,2.5907999999999998,5.737424880860798,"[-122.33581394895397, 47.685027111651756]","[-122.33586281536799, 47.68506681030892]",['GREEN LAKE PARK']
1526,35462,0.0,45,0,E,1ST AVE NE,concrete,1.8288,72.7628238733267,"[-122.32808454934035, 47.67510946199696]","[-122.32809479114786, 47.67445482098904]",[]
1527,35497,1.0,-66,0,N,N 78TH ST,concrete,1.8288,183.88541691954384,"[-122.34711479792291, 47.685549077620266]","[-122.34466462898078, 47.68555286083621]",[]
1528,35570,0.0,-21,0,E,9TH AVE NE,concrete,1.8288,63.24622042448105,"[-122.31867203087279, 47.680126826737535]","[-122.31866090512901, 47.67955782465409]",[]
1529,35589,0.0,41,0,S,N 78TH ST,concrete,1.8288,190.60882920246553,"[-122.3391751779483, 47.68544402650383]","[-122.34171493146525, 47.685442337147606]",[]
1530,35656,0.0,-22,0,E,FREMONT AVE N,concrete,1.8288,70.99190291099634,"[-122.34980755415236, 47.6817471769759]","[-122.3498087457443, 47.68110843311489]",[]
1531,35770,1.0,-22,0,NW,WINONA AVE N,concrete,1.8288,70.2044825855758,"[-122.33993370797167, 47.68481370246957]","[-122.33917246230126, 47.68518079226521]",[]
1532,35772,0.0,0,0,SE,KEEN WAY N,concrete,1.524,130.03033184717063,"[-122.34097439254646, 47.68367695735097]","[-122.34115007116226, 47.68339762360708]",[]
1533,35787,1.0,-41,0,N,N 78TH ST,concrete,1.8288,190.57390799747893,"[-122.3417156349418, 47.68555477559499]","[-122.33917634127242, 47.68555646463628]",[]
1534,35813,1.0,1,0,N,N 76TH ST,concrete,1.8288,188.37219034761966,"[-122.34980321751203, 47.684081616352316]","[-122.3472933628645, 47.68409055380306]",[]
1535,35816,1.0,-1,0,W,5TH AVE NE,concrete,1.8288,67.92745951289909,"[-122.3229466098754, 47.665752808378784]","[-122.32294213437633, 47.666363973292285]",[]
1536,35890,1.0,42,0,W,CORLISS AVE N,concrete,1.8288,187.0509805759157,"[-122.3305052497826, 47.685127886336524]","[-122.33052559377094, 47.686810803263434]",[]
1537,35922,0.0,9,0,NE,KENSINGTON PL N,concrete,1.8288,71.99120332117346,"[-122.3303700293118, 47.66930793286508]","[-122.32998150176357, 47.668715744216385]",[]
1538,35945,0.0,-54,0,S,NE LONGWOOD PL,concrete,1.8288,97.55253013129958,"[-122.32422396920838, 47.68422108939996]","[-122.32552356719204, 47.68423657133522]",[]
1539,35948,0.0,0,0,S,N 80TH ST,concrete,1.8288,6.2088200435042005,"[-122.33428561856674, 47.68684805432114]","[-122.33436834325398, 47.68684875461903]",[]
1540,35949,0.0,-92,0,S,N 80TH ST,concrete,1.8288,82.75466573674755,"[-122.33318301741147, 47.68683871466062]","[-122.33428561856674, 47.68684805432114]",[]
1541,35954,1.0,-6,0,NW,WOODLAWN AVE N,concrete,1.8288,139.77047873558814,"[-122.33501421090516, 47.673146856375574]","[-122.3338462690872, 47.67412625666922]",[]
1542,35993,0.0,74,0,S,N 62ND ST,concrete,1.8288,97.15789944522669,"[-122.35002887242723, 47.67381607797734]","[-122.35132314210534, 47.67382068517432]",[]
1543,35994,0.0,0,0,S,N 62ND ST,concrete,1.8288,6.247224688833828,"[-122.34994565127613, 47.67381578123638]","[-122.35002887242723, 47.67381607797734]",[]
1544,36002,1.0,-83,0,W,1ST AVE NE,concrete,1.8288,90.24122604823162,"[-122.32851138416234, 47.67665496388398]","[-122.3284373110798, 47.67746535901704]",[]
1545,36006,0.0,-50,0,S,N 77TH ST,concrete,1.8288,66.64063029405187,"[-122.32944955512657, 47.685002304909744]","[-122.33033734296355, 47.68501342016437]",[]
1546,36041,1.0,-39,0,SW,KEYSTONE PL N,concrete,1.8288,144.41248478373288,"[-122.33432313503447, 47.67057434390383]","[-122.33510095780281, 47.67176273313136]",[]
1547,36044,1.0,54,1,NW,NE 75TH ST ON RP,asphalt,1.3208,23.947845759386155,"[-122.31982321356502, 47.68216371830825]","[-122.31958554109578, 47.68220772447602]",[]
1548,36045,0.0,39,0,S,N 76TH ST,concrete,1.524,67.64642314582659,"[-122.34012787346748, 47.68346796938195]","[-122.34097439254646, 47.68367695735097]",[]
1549,36046,1.0,-40,0,N,N 50TH ST,N/A,2.4383999999999997,128.3569926345198,"[-122.34199918679249, 47.665109942474004]","[-122.34028957159101, 47.665107206347024]",['WOODLAND PARK']
1550,36047,1.0,0,0,N,N 50TH ST,N/A,2.4383999999999997,6.198531751600795,"[-122.34208174642042, 47.66511007396046]","[-122.34199918679249, 47.665109942474004]",['WOODLAND PARK']
1551,36053,1.0,21,0,N,NE 53RD ST,concrete,1.8288,170.85012216672186,"[-122.32794021872925, 47.66723559187242]","[-122.32566465639937, 47.66721956078366]",[]
1552,36054,1.0,0,0,N,NE 53RD ST,concrete,1.8288,0.8351216254211571,"[-122.3279513417655, 47.66723567012213]","[-122.32794021872925, 47.66723559187242]",[]
1553,36145,1.0,-35,0,N,N 67TH ST,concrete,1.8288,98.69539394929646,"[-122.34714265838163, 47.677839832939206]","[-122.34582780963997, 47.67783480292561]",[]
1554,36147,1.0,2,0,W,DAYTON AVE N,concrete,1.8288,68.77117084390927,"[-122.35251518683768, 47.68554540456333]","[-122.35258843716, 47.68616218761852]",[]
1555,36151,0.0,87,0,E,FREMONT AVE N,concrete,1.8288,66.68869922508563,"[-122.34987189155262, 47.67238989163425]","[-122.349876440663, 47.671789871910164]",[]
1556,36157,0.0,-28,0,E,AURORA AVE N,concrete,2.1336,52.95548685393533,"[-122.34431592286367, 47.68275944623516]","[-122.34431807581898, 47.68228298572508]",[]
1557,36166,1.0,-89,0,N,N 60TH ST,concrete,1.8288,97.17875992229332,"[-122.35133207915948, 47.67250752326588]","[-122.35003756406408, 47.67250291581413]",[]
1558,36197,1.0,-105,0,N,NE 51ST ST,concrete,1.8288,192.05216401632407,"[-122.32550449048136, 47.665770872473864]","[-122.3229466098754, 47.665752808378784]",[]
1559,36216,0.0,19,0,E,CORLISS AVE N,concrete,1.8288,72.83150410140105,"[-122.3307993508794, 47.67360397113341]","[-122.33080959434882, 47.672948711823366]",[]
1560,36228,0.0,52,0,NE,KENSINGTON PL N,concrete,1.8288,73.33775991676546,"[-122.3323038521847, 47.67225397068998]","[-122.33190790699685, 47.671650744035375]",[]
1561,36254,1.0,27,0,SW,STONE AVE N,concrete,1.4223999999999999,68.61735976428969,"[-122.34174305341537, 47.682180472679256]","[-122.34216905421668, 47.682726731915515]",[]
1562,36277,0.0,-10,0,NE,WOODLAWN AVE NE,concrete,2.286,66.28146423680381,"[-122.32500909069549, 47.68114621332663]","[-122.3246307955134, 47.680607341903645]",[]
1563,36301,0.0,70,0,S,N 60TH ST,concrete,1.8288,74.44876907598486,"[-122.34741896967387, 47.67238172561574]","[-122.34841069862058, 47.6723850062159]",[]
1564,36307,1.0,-46,0,N,N 65TH ST,concrete,1.8288,111.3683690638583,"[-122.34981696543777, 47.67612343343865]","[-122.34833332050871, 47.67611934077992]",[]
1565,36327,0.0,44,0,SE,N 67TH ST,concrete,1.8288,13.8713716437291,"[-122.35433054192804, 47.677766174083345]","[-122.3544646727088, 47.67768032029282]",[]
1566,36328,1.0,-73,0,SW,KENWOOD PL N,concrete,1.8288,9.65653167752637,"[-122.3362151323402, 47.67089678625069]","[-122.33629400911575, 47.670965418532525]",[]
1567,36329,1.0,0,0,SW,KENWOOD PL N,concrete,1.8288,1.8935052522175129,"[-122.33619966577727, 47.67088332845322]","[-122.3362151323402, 47.67089678625069]",[]
1568,36336,0.0,63,0,SE,WOODLAWN AVE N,concrete,1.8288,25.07004136174105,"[-122.3368955807605, 47.67142270711794]","[-122.33708710829146, 47.67123792456593]",[]
1569,36369,0.0,-50,0,E,5TH AVE NE,concrete,1.8288,71.23588024111909,"[-122.32277230813864, 47.682726866761634]","[-122.3227631210139, 47.68208595895501]",[]
1570,36370,1.0,29,0,NW,2ND AVE NE,concrete,1.8288,49.53795244474128,"[-122.32750705319357, 47.68283597696096]","[-122.3270581966096, 47.68316275797806]",[]
1571,36371,0.0,85,0,E,1ST AVE NE,concrete,1.8288,90.0825090238251,"[-122.32827127049268, 47.677457005740784]","[-122.32834521584932, 47.676648036055894]",[]
1572,36375,1.0,-40,0,W,WOODLAWN AVE N,concrete,1.8288,64.61278630840546,"[-122.33857357263028, 47.66655285243024]","[-122.3385687511579, 47.66713419292937]",[]
1573,36377,1.0,-50,0,N,NE 60TH ST,concrete,1.8288,62.939545628723806,"[-122.32538078418456, 47.672317606420386]","[-122.32454241035722, 47.67231152055562]",[]
1574,36378,0.0,-49,0,S,N 52ND ST,concrete,1.8288,144.6770372577275,"[-122.3364810791198, 47.66643986112135]","[-122.33840811647188, 47.666441702076106]",[]
1575,36383,0.0,-6,0,SE,EAST GREEN LAKE WAY N,concrete,1.8288,86.68692937081991,"[-122.33261849877053, 47.675925899240355]","[-122.33270105695955, 47.67577021080223]",[]
1576,36409,0.0,-2,0,N,EAST GREEN LAKE DR N,concrete,1.8288,77.52148746557624,"[-122.3315011732639, 47.68267940509213]","[-122.3313654574362, 47.68268487696919]",[]
1577,36457,0.0,-6,0,E,LATONA AVE NE,concrete,1.8288,67.93319215967597,"[-122.32547234231163, 47.66782945539563]","[-122.32548197239748, 47.66721826605267]",[]
1578,36486,1.0,0,0,NE,N 76TH ST,concrete,1.524,6.627224689572757,"[-122.34107480732652, 47.683821133423244]","[-122.34099171772135, 47.68380095141036]",[]
1579,36487,1.0,-26,0,NE,N 76TH ST,concrete,1.524,38.545338687226895,"[-122.34151224110678, 47.683983293742706]","[-122.34151312021316, 47.68397970252086]",[]
1580,36493,0.0,122,0,S,N 66TH ST,concrete,1.8288,193.60550923619166,"[-122.34998353605576, 47.67683953503115]","[-122.3525627471868, 47.676850527582594]",[]
1581,36496,0.0,19,0,E,8TH AVE NE,concrete,1.8288,104.68318575797817,"[-122.31997608857019, 47.6732210527558]","[-122.31997757723198, 47.672279175279016]",[]
1582,36504,0.0,111,0,S,NE 54TH ST,concrete,1.8288,190.7182582827449,"[-122.32293212097834, 47.66781195461846]","[-122.32547234231163, 47.66782945539563]",[]
1583,36529,1.0,47,0,NW,NE MAPLE LEAF PL,concrete,1.8288,232.0269616066019,"[-122.32512978138995, 47.68127306832308]","[-122.32300469424142, 47.68278924955074]",[]
1584,36530,1.0,1,0,N,N 78TH ST,concrete,1.8288,188.16798592731047,"[-122.3498129141381, 47.685545819492184]","[-122.3473056793285, 47.68554881392967]",[]
1585,36538,1.0,45,0,NW,WOODLAWN AVE N,concrete,1.8288,92.67961521363002,"[-122.33232324114238, 47.67526625396126]","[-122.33154788559246, 47.67591519786433]",[]
1586,36575,0.0,-40,0,E,CORLISS AVE N,concrete,1.8288,249.4938274630531,"[-122.33033734296355, 47.68501342016437]","[-122.33030997072672, 47.682768699062024]",[]
1587,36581,0.0,21,0,NE,WEST GREEN LAKE WAY N,concrete,1.524,15.314339515966825,"[-122.34013140673385, 47.66974834769781]","[-122.34012809344031, 47.66974531837341]",['GREEN LAKE PARK']
1588,36636,0.0,-23,0,E,5TH AVE NE,concrete,1.8288,64.15126559544629,"[-122.32274334552203, 47.680130143992066]","[-122.32273834244477, 47.6796103529724]",[]
1589,36645,1.0,21,0,W,9TH AVE NE,concrete,1.8288,63.2304412843515,"[-122.31882744496397, 47.67955944031089]","[-122.31883856974282, 47.68012830042806]",[]
1590,36661,0.0,18,0,SE,WINONA AVE N,concrete,1.524,146.2653199625179,"[-122.3398769438272, 47.684699165112754]","[-122.34151224110678, 47.683983293742706]",[]
1591,36699,0.0,47,0,E,FREMONT AVE N,concrete,1.8288,69.7798006837556,"[-122.34985109363703, 47.67526829950707]","[-122.34985592866967, 47.674640468721584]",[]
1592,36732,0.0,-94,0,SE,ORIN CT N,concrete,1.8288,22.456984129249633,"[-122.33297507591247, 47.68426087778574]","[-122.33322321542637, 47.68414796584729]",[]
1593,36779,1.0,-50,0,W,CHAPIN PL N,concrete,1.2191999999999998,167.71009213267837,"[-122.33027945380834, 47.676021996181966]","[-122.33013990443679, 47.677528007627906]",[]
1594,36819,0.0,36,0,S,NE 59TH ST,concrete,1.8288,63.71722708561634,"[-122.32017772571598, 47.67144271335023]","[-122.32102643901268, 47.671449184115]",[]
1595,36875,1.0,-33,0,W,9TH AVE NE,concrete,1.8288,150.93406399017658,"[-122.3184968348286, 47.66717045715443]","[-122.31848261436537, 47.668528440484536]",[]
1596,36897,0.0,-6,0,E,9TH AVE NE,concrete,1.8288,73.45188967600858,"[-122.31862429754968, 47.67328458390436]","[-122.31862586899777, 47.67262370776712]",[]
1597,36974,0.0,-67,0,S,NE 77TH ST,concrete,1.8288,89.81283443143731,"[-122.32030119884723, 47.6845411693642]","[-122.32149768922395, 47.68455565048961]",[]
1598,37008,0.0,-15,0,E,FREMONT AVE N,concrete,1.8288,68.36598440797296,"[-122.34981697162542, 47.686160930778456]","[-122.3498129141381, 47.685545819492184]",[]
1599,37016,0.0,0,0,S,NE 68TH ST,concrete,1.8288,4.686521516275233,"[-122.3223676050102, 47.67781316656027]","[-122.32242766203152, 47.677801637696334]",[]
