,curbramps,marked,st_pkey,street_name,geometry
30964,1,0,17000,NE 53RD ST,"LINESTRING (-122.317492077966 47.66705097026464, -122.3174908251377 47.66716340653456)"
30965,1,0,12603,ROOSEVELT WAY NE,"LINESTRING (-122.3172526712111 47.66852006727691, -122.3174759592191 47.66852154809045)"
30966,1,0,12604,ROOSEVELT WAY NE,"LINESTRING (-122.3174753635574 47.6686339887501, -122.3172520645898 47.6686325073853)"
30967,1,0,17027,NE 55TH ST,"LINESTRING (-122.3174759592191 47.66852154809045, -122.3174753635574 47.6686339887501)"
30968,1,0,17028,NE 55TH ST,"LINESTRING (-122.3172520645898 47.6686325073853, -122.3172526712111 47.66852006727691)"
30969,1,0,12604,ROOSEVELT WAY NE,"LINESTRING (-122.3172522460714 47.6693644159574, -122.3174755214699 47.66926004799627)"
30970,1,0,12605,ROOSEVELT WAY NE,"LINESTRING (-122.3174755426722 47.66939069325548, -122.3172521862863 47.66948287640594)"
30971,1,0,17067,NE 56TH ST,"LINESTRING (-122.3174755214699 47.66926004799627, -122.3174755426722 47.66939069325548)"
30972,1,0,17068,NE 56TH ST,"LINESTRING (-122.3172521862863 47.66948287640594, -122.3172522460714 47.6693644159574)"
30973,1,0,12605,ROOSEVELT WAY NE,"LINESTRING (-122.3172518808429 47.66999904196249, -122.3174751852412 47.66999910203986)"
30974,1,0,12606,ROOSEVELT WAY NE,"LINESTRING (-122.3174751524543 47.67011154137591, -122.3172518475585 47.6701115413815)"
30975,1,0,17082,NE 57TH ST,"LINESTRING (-122.3174751852412 47.66999910203986, -122.3174751524543 47.67011154137591)"
30976,1,0,12606,ROOSEVELT WAY NE,"LINESTRING (-122.3172518463051 47.67069748739329, -122.3174751537041 47.67069748740008)"
30977,1,0,12607,ROOSEVELT WAY NE,"LINESTRING (-122.3174751618057 47.67080993284662, -122.3172518539276 47.67080994689552)"
30978,1,0,17104,NE 58TH ST,"LINESTRING (-122.3174751537041 47.67069748740008, -122.3174751618057 47.67080993284662)"
30979,1,0,12607,ROOSEVELT WAY NE,"LINESTRING (-122.3172519371212 47.67142300621744, -122.317475247615 47.67142299218131)"
30980,1,0,12608,ROOSEVELT WAY NE,"LINESTRING (-122.3174752448602 47.67153543761296, -122.3172519338875 47.67153541862819)"
30981,1,0,17117,NE 59TH ST,"LINESTRING (-122.317475247615 47.67142299218131, -122.3174752448602 47.67153543761296)"
30982,1,1,12608,ROOSEVELT WAY NE,"LINESTRING (-122.3172518640089 47.67190608672344, -122.3174751664916 47.67196075162799)"
30983,1,0,12609,ROOSEVELT WAY NE,"LINESTRING (-122.3174751205445 47.67210680216762, -122.3172396478554 47.67205258926327)"
30984,1,1,18066,NE RAVENNA BLVD,"LINESTRING (-122.3174751664916 47.67196075162799, -122.3174751205445 47.67210680216762)"
30985,1,1,18067,NE RAVENNA BLVD,"LINESTRING (-122.3172396478554 47.67205258926327, -122.3172518640089 47.67190608672344)"
30986,1,0,12609,ROOSEVELT WAY NE,"LINESTRING (-122.317239600027 47.67217339692748, -122.3174750729236 47.67222846439434)"
30987,1,1,12610,ROOSEVELT WAY NE,"LINESTRING (-122.3174750938062 47.67235461257457, -122.3172517521979 47.67229077486508)"
30988,1,1,18089,NE RAVENNA BLVD,"LINESTRING (-122.3174750729236 47.67222846439434, -122.3174750938062 47.67235461257457)"
30989,1,1,18090,NE RAVENNA BLVD,"LINESTRING (-122.3172517521979 47.67229077486508, -122.317239600027 47.67217339692748)"
30990,1,0,12610,ROOSEVELT WAY NE,"LINESTRING (-122.3172519085148 47.67265862343549, -122.3174752242659 47.6726585799317)"
30991,1,0,12611,ROOSEVELT WAY NE,"LINESTRING (-122.3174752454608 47.67277515108577, -122.3172519292099 47.67277511699227)"
30992,1,0,17171,NE 61ST ST,"LINESTRING (-122.3172519292099 47.67277511699227, -122.3172519085148 47.67265862343549)"
30993,1,0,12611,ROOSEVELT WAY NE,"LINESTRING (-122.3172517596265 47.67327854207251, -122.3174750778534 47.67327911157292)"
30994,1,0,12612,ROOSEVELT WAY NE,"LINESTRING (-122.317475052548 47.67339155310406, -122.3172517337246 47.67339098092744)"
30995,1,0,17183,NE 62ND ST,"LINESTRING (-122.3174750778534 47.67327911157292, -122.317475052548 47.67339155310406)"
30996,1,0,17184,NE 62ND ST,"LINESTRING (-122.3172517337246 47.67339098092744, -122.3172517596265 47.67327854207251)"
30997,1,0,12612,ROOSEVELT WAY NE,"LINESTRING (-122.3172516492798 47.67407317034433, -122.3174749677387 47.6741011290763)"
30998,1,0,12613,ROOSEVELT WAY NE,"LINESTRING (-122.3174749543046 47.67421357083457, -122.3172516319694 47.67421303328788)"
30999,1,0,17224,NE 63RD ST,"LINESTRING (-122.3174749677387 47.6741011290763, -122.3174749543046 47.67421357083457)"
31000,1,0,17225,NE 63RD ST,"LINESTRING (-122.3172516319694 47.67421303328788, -122.3172516492798 47.67407317034433)"
31001,1,1,12613,ROOSEVELT WAY NE,"LINESTRING (-122.3172515471787 47.6748985062215, -122.3174748734225 47.67489081166077)"
31002,1,1,12614,ROOSEVELT WAY NE,"LINESTRING (-122.3174748630333 47.67506907288185, -122.3172474765271 47.67506030868721)"
31003,1,1,17243,NE 64TH ST,"LINESTRING (-122.3174748734225 47.67489081166077, -122.3174748630333 47.67506907288185)"
31004,1,1,17244,NE 64TH ST,"LINESTRING (-122.3172474765271 47.67506030868721, -122.3172515471787 47.6748985062215)"
31005,1,1,12614,ROOSEVELT WAY NE,"LINESTRING (-122.3172474750267 47.675739188258, -122.3174748644614 47.675738382096)"
31006,1,1,12615,ROOSEVELT WAY NE,"LINESTRING (-122.3174759626311 47.67590855180077, -122.3172405631779 47.67591740048087)"
31007,1,1,17261,NE 65TH ST,"LINESTRING (-122.3174748644614 47.675738382096, -122.3174759626311 47.67590855180077)"
31008,1,1,17262,NE 65TH ST,"LINESTRING (-122.3172405631779 47.67591740048087, -122.3172474750267 47.675739188258)"
31009,1,0,12615,ROOSEVELT WAY NE,"LINESTRING (-122.3172485774047 47.67649861159052, -122.3174841092193 47.67649916936156)"
31010,1,0,12616,ROOSEVELT WAY NE,"LINESTRING (-122.3174897255118 47.67661166835973, -122.3172623131269 47.67661100427827)"
31011,1,0,17319,NE 66TH ST,"LINESTRING (-122.3174841092193 47.67649916936156, -122.3174897255118 47.67661166835973)"
31012,1,0,17320,NE 66TH ST,"LINESTRING (-122.3172623131269 47.67661100427827, -122.3172485774047 47.67649861159052)"
31013,1,0,12616,ROOSEVELT WAY NE,"LINESTRING (-122.3172708658916 47.67722833797666, -122.3174982696067 47.67722818289074)"
31014,1,0,12617,ROOSEVELT WAY NE,"LINESTRING (-122.317495758681 47.67734060891407, -122.3172724156312 47.67734077491535)"
31015,1,0,17324,NE 67TH ST,"LINESTRING (-122.3174982696067 47.67722818289074, -122.317495758681 47.67734060891407)"
31016,1,0,17325,NE 67TH ST,"LINESTRING (-122.3172724156312 47.67734077491535, -122.3172708658916 47.67722833797666)"
31017,1,1,12617,ROOSEVELT WAY NE,"LINESTRING (-122.317280869377 47.67795723342636, -122.3175042180717 47.67795728711591)"
31018,1,1,12618,ROOSEVELT WAY NE,"LINESTRING (-122.3175057690363 47.6780697538368, -122.3172824192182 47.67806966851597)"
31019,1,0,17330,NE 68TH ST,"LINESTRING (-122.3175042180717 47.67795728711591, -122.3175057690363 47.6780697538368)"
31020,1,0,17331,NE 68TH ST,"LINESTRING (-122.3172824192182 47.67806966851597, -122.317280869377 47.67795723342636)"
31021,1,0,12618,ROOSEVELT WAY NE,"LINESTRING (-122.3172909550336 47.67868577882554, -122.3175143118293 47.67868617786424)"
31022,1,0,12619,ROOSEVELT WAY NE,"LINESTRING (-122.3175158624952 47.67879864423185, -122.3172925050216 47.67879821269712)"
31023,1,0,17371,NE 69TH ST,"LINESTRING (-122.3175143118293 47.67868617786424, -122.3175158624952 47.67879864423185)"
31024,1,0,17372,NE 69TH ST,"LINESTRING (-122.3172925050216 47.67879821269712, -122.3172909550336 47.67868577882554)"
31025,1,1,12619,ROOSEVELT WAY NE,"LINESTRING (-122.3173006722334 47.67939361352833, -122.3175240947726 47.67939860169459)"
31026,1,1,12620,ROOSEVELT WAY NE,"LINESTRING (-122.3175266868033 47.67954673263534, -122.3173032148795 47.67954174699739)"
31027,1,1,17382,NE 70TH ST,"LINESTRING (-122.3175240947726 47.67939860169459, -122.3175266868033 47.67954673263534)"
31028,1,1,17383,NE 70TH ST,"LINESTRING (-122.3173032148795 47.67954174699739, -122.3173006722334 47.67939361352833)"
31029,1,0,12620,ROOSEVELT WAY NE,"LINESTRING (-122.3173152132524 47.68011462554603, -122.317538627859 47.68011675823613)"
31030,1,0,12621,ROOSEVELT WAY NE,"LINESTRING (-122.3175409778488 47.6802292275805, -122.3173175633318 47.68022710094208)"
31031,1,0,17441,NE 71ST ST,"LINESTRING (-122.317538627859 47.68011675823613, -122.3175409778488 47.6802292275805)"
31032,1,0,17442,NE 71ST ST,"LINESTRING (-122.3173175633318 47.68022710094208, -122.3173152132524 47.68011462554603)"
31033,1,0,12621,ROOSEVELT WAY NE,"LINESTRING (-122.3173296178321 47.6808055250839, -122.3175530348106 47.68080765129966)"
31034,1,0,12622,ROOSEVELT WAY NE,"LINESTRING (-122.3175594495197 47.68092015620915, -122.317331969505 47.68091800050513)"
31035,0,0,17450,NE 72ND ST,"LINESTRING (-122.3175530348106 47.68080765129966, -122.3175594495197 47.68092015620915)"
31036,1,0,17451,NE 72ND ST,"LINESTRING (-122.317331969505 47.68091800050513, -122.3173296178321 47.6808055250839)"
31037,1,1,12622,ROOSEVELT WAY NE,"LINESTRING (-122.3173442746618 47.68150446449069, -122.3175717097782 47.68150435928447)"
31038,1,1,12623,ROOSEVELT WAY NE,"LINESTRING (-122.3175821567612 47.68161417799999, -122.3173434106621 47.68161171735838)"
31039,1,1,17462,NE 73RD ST,"LINESTRING (-122.3175717097782 47.68150435928447, -122.3175821567612 47.68161417799999)"
31040,1,1,17463,NE 73RD ST,"LINESTRING (-122.3173434106621 47.68161171735838, -122.3173442746618 47.68150446449069)"
31041,1,1,12625,ROOSEVELT WAY NE,"LINESTRING (-122.3173926966037 47.68296877128817, -122.3175936697973 47.68297119332452)"
31042,1,1,12626,ROOSEVELT WAY NE,"LINESTRING (-122.3175940640563 47.68316868246047, -122.3173868902101 47.68316618597841)"
31043,1,1,17506,NE 75TH ST,"LINESTRING (-122.3175936697973 47.68297119332452, -122.3175940640563 47.68316868246047)"
31044,1,0,17507,NE 75TH ST,"LINESTRING (-122.3173868902101 47.68316618597841, -122.3173926966037 47.68296877128817)"
31045,1,0,12626,ROOSEVELT WAY NE,"LINESTRING (-122.3174228437059 47.68523550278352, -122.3176300016343 47.68523661174655)"
31046,0,0,12627,ROOSEVELT WAY NE,"LINESTRING (-122.3176319581962 47.68534906384686, -122.3174247997329 47.68534795592092)"
31047,1,0,17599,NE 78TH ST,"LINESTRING (-122.3176300016343 47.68523661174655, -122.3176319581962 47.68534906384686)"
31048,1,0,17600,NE 78TH ST,"LINESTRING (-122.3174247997329 47.68534795592092, -122.3174228437059 47.68523550278352)"
31049,0,0,12627,ROOSEVELT WAY NE,"LINESTRING (-122.317435587949 47.68596745676147, -122.3176427009175 47.68596581202303)"
31050,0,0,12628,ROOSEVELT WAY NE,"LINESTRING (-122.3176446777969 47.68607826422353, -122.3174375649055 47.68607993868815)"
31051,0,0,17603,NE 79TH ST,"LINESTRING (-122.3176427009175 47.68596581202303, -122.3176446777969 47.68607826422353)"
31052,1,1,12628,ROOSEVELT WAY NE,"LINESTRING (-122.3174479656601 47.68666657385586, -122.317655148246 47.68666869843091)"
31053,1,1,12629,ROOSEVELT WAY NE,"LINESTRING (-122.3176574115242 47.68679762961207, -122.3174502297438 47.68679550486738)"
31054,1,1,17611,NE 80TH ST,"LINESTRING (-122.317655148246 47.68666869843091, -122.3176574115242 47.68679762961207)"
31055,1,1,17612,NE 80TH ST,"LINESTRING (-122.3174502297438 47.68679550486738, -122.3174479656601 47.68666657385586)"
31056,0,0,12629,ROOSEVELT WAY NE,"LINESTRING (-122.3174610898724 47.68742032789536, -122.3176682086478 47.68741868634198)"
31057,0,0,12630,ROOSEVELT WAY NE,"LINESTRING (-122.317670188849 47.68753114447171, -122.3174630703499 47.68753282702599)"
31058,1,0,17652,NE 81ST ST,"LINESTRING (-122.3176682086478 47.68741868634198, -122.317670188849 47.68753114447171)"
31059,0,0,12630,ROOSEVELT WAY NE,"LINESTRING (-122.317473965332 47.68814436537256, -122.3176810862544 47.68814268281074)"
31060,1,0,12631,ROOSEVELT WAY NE,"LINESTRING (-122.3176793453646 47.68825511523348, -122.3174759527847 47.68825674393074)"
31061,1,0,17660,NE 82ND ST,"LINESTRING (-122.3176810862544 47.68814268281074, -122.3176793453646 47.68825511523348)"
31062,1,0,12631,ROOSEVELT WAY NE,"LINESTRING (-122.3174801219831 47.6884941460187, -122.3176848686072 47.68849196940447)"
31063,0,0,12632,ROOSEVELT WAY NE,"LINESTRING (-122.3176876326852 47.68861121373494, -122.3174822154514 47.68861337189295)"
31064,1,0,17661,NE 82ND ST,"LINESTRING (-122.3174822154514 47.68861337189295, -122.3174801219831 47.6884941460187)"
31065,1,0,12632,ROOSEVELT WAY NE,"LINESTRING (-122.3174866746197 47.68886736729691, -122.3176934979109 47.68886571168663)"
31066,1,1,12633,ROOSEVELT WAY NE,"LINESTRING (-122.3176957407973 47.68897816525499, -122.3174884499867 47.68897950570865)"
31067,1,0,17691,NE 83RD ST,"LINESTRING (-122.3176934979109 47.68886571168663, -122.3176957407973 47.68897816525499)"
31068,1,1,12633,ROOSEVELT WAY NE,"LINESTRING (-122.3174971256113 47.68959124296621, -122.3177061345941 47.68958989141259)"
31069,1,0,12634,ROOSEVELT WAY NE,"LINESTRING (-122.3177040232799 47.68970232122913, -122.317498271794 47.68970292745301)"
31070,1,0,17697,NE 84TH ST,"LINESTRING (-122.3177061345941 47.68958989141259, -122.3177040232799 47.68970232122913)"
31071,1,0,12634,ROOSEVELT WAY NE,"LINESTRING (-122.3175022199433 47.69031401178277, -122.3177148322647 47.6903133853502)"
31072,1,1,12635,ROOSEVELT WAY NE,"LINESTRING (-122.3177195677855 47.69042585145387, -122.3175019098399 47.69042465251838)"
31073,0,0,17706,NE 85TH ST,"LINESTRING (-122.3177148322647 47.6903133853502, -122.3177195677855 47.69042585145387)"
31074,1,1,12635,ROOSEVELT WAY NE,"LINESTRING (-122.3174922639576 47.69122281341523, -122.3177152742495 47.69122404184475)"
31075,1,0,12636,ROOSEVELT WAY NE,"LINESTRING (-122.3177147563906 47.69133648116283, -122.3174913616722 47.69133608972927)"
31076,1,0,17735,NE 86TH ST,"LINESTRING (-122.3177152742495 47.69122404184475, -122.3177147563906 47.69133648116283)"
31077,1,1,12636,ROOSEVELT WAY NE,"LINESTRING (-122.3174882952417 47.69213340431296, -122.3177116900935 47.6921346552385)"
31078,1,0,12637,ROOSEVELT WAY NE,"LINESTRING (-122.3177111526061 47.69224709454202, -122.3174877586997 47.69224584369265)"
31079,1,0,17766,NE 88TH ST,"LINESTRING (-122.3177116900935 47.6921346552385, -122.3177111526061 47.69224709454202)"
31080,1,0,17767,NE 88TH ST,"LINESTRING (-122.3174877586997 47.69224584369265, -122.3174882952417 47.69213340431296)"
31081,1,0,12637,ROOSEVELT WAY NE,"LINESTRING (-122.3174831989563 47.69304417998938, -122.3177065960308 47.6930454731189)"
31082,1,0,12638,ROOSEVELT WAY NE,"LINESTRING (-122.317714146186 47.6931579588115, -122.317490747692 47.69315666680876)"
31083,0,0,17785,NE 89TH ST,"LINESTRING (-122.3177065960308 47.6930454731189, -122.317714146186 47.6931579588115)"
31084,1,0,17786,NE 89TH ST,"LINESTRING (-122.317490747692 47.69315666680876, -122.3174831989563 47.69304417998938)"
31085,1,0,12638,ROOSEVELT WAY NE,"LINESTRING (-122.3174871523532 47.69395489185585, -122.3177105539942 47.69395624213728)"
31086,1,1,12639,ROOSEVELT WAY NE,"LINESTRING (-122.3177100293983 47.69406868180972, -122.3174866275635 47.69406733175151)"
31087,1,0,17808,NE 90TH ST,"LINESTRING (-122.3177105539942 47.69395624213728, -122.3177100293983 47.69406868180972)"
31088,1,0,17809,NE 90TH ST,"LINESTRING (-122.3174866275635 47.69406733175151, -122.3174871523532 47.69395489185585)"
31089,1,0,12639,ROOSEVELT WAY NE,"LINESTRING (-122.3174827691362 47.69486567326895, -122.3177061741996 47.69486706086437)"
31090,1,0,12640,ROOSEVELT WAY NE,"LINESTRING (-122.3177137613783 47.69497955010817, -122.3174781699687 47.69497808753469)"
31091,1,0,17828,NE 91ST ST,"LINESTRING (-122.3177061741996 47.69486706086437, -122.3177137613783 47.69497955010817)"
31092,1,0,17829,NE 91ST ST,"LINESTRING (-122.3174781699687 47.69497808753469, -122.3174827691362 47.69486567326895)"
31093,1,0,12640,ROOSEVELT WAY NE,"LINESTRING (-122.3174743990789 47.69577661555218, -122.3177099938807 47.69577812152775)"
31094,1,1,12641,ROOSEVELT WAY NE,"LINESTRING (-122.3177094633243 47.69589056138084, -122.3174738680153 47.69588905583448)"
31095,1,0,17844,NE 92ND ST,"LINESTRING (-122.3177099938807 47.69577812152775, -122.3177094633243 47.69589056138084)"
31096,1,0,17845,NE 92ND ST,"LINESTRING (-122.3174738680153 47.69588905583448, -122.3174743990789 47.69577661555218)"
31097,1,0,12641,ROOSEVELT WAY NE,"LINESTRING (-122.3174700972815 47.69668728798234, -122.317705695919 47.69668885011848)"
31098,1,0,12642,ROOSEVELT WAY NE,"LINESTRING (-122.3176970411878 47.69680123798872, -122.3174695661572 47.69679972851364)"
31099,1,0,17871,NE 94TH ST,"LINESTRING (-122.317705695919 47.69668885011848, -122.3176970411878 47.69680123798872)"
31100,1,0,17872,NE 94TH ST,"LINESTRING (-122.3174695661572 47.69679972851364, -122.3174700972815 47.69668728798234)"
31101,1,0,12642,ROOSEVELT WAY NE,"LINESTRING (-122.3174657953455 47.69759806475331, -122.3176932737278 47.69759959977053)"
31102,1,1,12643,ROOSEVELT WAY NE,"LINESTRING (-122.3177069380746 47.69771213131055, -122.3174631046619 47.69771049030102)"
31103,1,0,17890,NE 95TH ST,"LINESTRING (-122.3176932737278 47.69759959977053, -122.3177069380746 47.69771213131055)"
31104,1,0,17891,NE 95TH ST,"LINESTRING (-122.3174631046619 47.69771049030102, -122.3174657953455 47.69759806475331)"
31105,1,0,12643,ROOSEVELT WAY NE,"LINESTRING (-122.3174868185806 47.69849936411192, -122.3177306576422 47.6985010705973)"
31106,1,0,12644,ROOSEVELT WAY NE,"LINESTRING (-122.3177344457439 47.6986270671492, -122.3174904027622 47.69861859632588)"
31107,1,0,17909,NE 96TH ST,"LINESTRING (-122.3177306576422 47.6985010705973, -122.3177344457439 47.6986270671492)"
31108,1,0,17910,NE 96TH ST,"LINESTRING (-122.3174904027622 47.69861859632588, -122.3174868185806 47.69849936411192)"
31109,1,0,12644,ROOSEVELT WAY NE,"LINESTRING (-122.3175143200282 47.69941423466368, -122.3177579596581 47.69940916608748)"
31110,1,1,12645,ROOSEVELT WAY NE,"LINESTRING (-122.3177617475358 47.69953516240433, -122.3175179039953 47.69953346657745)"
31111,1,0,17926,NE 97TH ST,"LINESTRING (-122.3177579596581 47.69940916608748, -122.3177617475358 47.69953516240433)"
31112,1,0,17927,NE 97TH ST,"LINESTRING (-122.3175179039953 47.69953346657745, -122.3175143200282 47.69941423466368)"
31113,1,0,12645,ROOSEVELT WAY NE,"LINESTRING (-122.3175414148824 47.70031567234001, -122.3177852617696 47.7003173580933)"
31114,1,0,12646,ROOSEVELT WAY NE,"LINESTRING (-122.3177890496523 47.70044335401305, -122.3175452021673 47.70044166833848)"
31115,1,0,17944,NE 98TH ST,"LINESTRING (-122.3177852617696 47.7003173580933, -122.3177890496523 47.70044335401305)"
31116,1,0,17945,NE 98TH ST,"LINESTRING (-122.3175452021673 47.70044166833848, -122.3175414148824 47.70031567234001)"
31117,1,0,12646,ROOSEVELT WAY NE,"LINESTRING (-122.3175687127776 47.70122377876339, -122.3178125635305 47.70122545174976)"
31118,1,0,12647,ROOSEVELT WAY NE,"LINESTRING (-122.3178163516038 47.70135144735247, -122.3175725002697 47.70134977444574)"
31119,1,0,16149,NE 100TH ST,"LINESTRING (-122.3178125635305 47.70122545174976, -122.3178163516038 47.70135144735247)"
31120,1,0,16150,NE 100TH ST,"LINESTRING (-122.3175725002697 47.70134977444574, -122.3175687127776 47.70122377876339)"
31121,1,0,12647,ROOSEVELT WAY NE,"LINESTRING (-122.3175960108897 47.70213188519649, -122.3178398656258 47.70213354986874)"
31122,1,0,12648,ROOSEVELT WAY NE,"LINESTRING (-122.3178436536958 47.70225954536279, -122.3175997983723 47.70225788056164)"
